PeriodoLetivo;Login_Quantidade;Numero_Dias_Acessados_Modulo_Somado;Turno_TempoUsoTotal_Somado;Evadido;Forum_Quantidade_Post_Somado;Forum_Quantidade_Visualizacoes_Somado;Forum_TempoUso_Somado;Chat_Quantidade_Mensagens_Somado;Chat_TempoUso_Somado;Turno_PercentualUsoMadrugada_Somado;Turno_PercentualUsoManha_Somado;Turno_PercentualUsoTarde_Somado;Turno_PercentualUsoNoite_Somado;Turno_TempoUsoMadrugada_Somado;Turno_TempoUsoManha_Somado;Turno_TempoUsoTarde_Somado;Turno_TempoUsoNoite_Somado;Assignment_Post_Quantidade_Somado;Assignment_View_Quantidade_Somado;Assignment_View_TempoUso_Somado;Resource_View_Quantidade_Somado;Resource_View_Tempo_Somado;Questionario_Quantidade_Somado;Questionario_TempoUso_Somado;Log_Post_Quantidade_Somado;Log_View_Quantidade_Somado
20140101;12;32;56800;ReprEvadiu;6;49;357;2;2009;0;0.234612676;0.182640845;0.582746479;0;13326;10374;33100;0;9;219;84;10608;0;0;8;428
20140101;7;16;14036;Sucesso;1;2;0;5;805;0;0.328013679;0.354944429;0.317041892;0;4604;4982;4450;0;15;954;27;4863;0;0;6;120
20140101;3;12;7379;Sucesso;0;1;0;0;4;0;0.097709717;0.337715138;0.564575146;0;721;2492;4166;0;4;685;13;1824;0;0;0;47
20140101;6;14;6680;ReprEvadiu;0;0;0;0;300;0;0.229341317;0.382185629;0.388473054;0;1532;2553;2595;0;8;1251;27;1540;0;0;0;84
20140101;6;12;16195;Sucesso;2;11;387;0;931;0.154924359;0.131522075;0.180673047;0.532880519;2509;2130;2926;8630;0;7;1000;37;4562;0;0;2;147
20140101;0;8;10414;ReprEvadiu;0;0;0;1;1862;0;0.278951412;0.088342616;0.632705973;0;2905;920;6589;0;3;120;27;4879;0;0;1;71
20140101;2;3;3022;ReprEvadiu;1;5;0;0;0;0.663136995;0;0.237590999;0.099272005;2004;0;718;300;0;0;0;18;611;0;0;1;41
20140101;16;18;32205;Sucesso;3;29;2177;0;1146;0.009315324;0.363142369;0.555317497;0.07222481;300;11695;17884;2326;0;11;809;152;12615;0;0;3;365
20140101;0;13;9477;ReprEvadiu;0;1;0;0;488;0;0.031655587;0.031655587;0.936688826;0;300;300;8877;0;0;0;17;1916;0;0;0;62
20140101;1;9;6406;ReprEvadiu;2;14;0;0;0;0;0.450827349;0.253668436;0.295504215;0;2888;1625;1893;0;1;300;11;1024;0;0;2;67
20140101;0;6;10217;ReprEvadiu;0;6;0;0;0;0;0.056180875;0.185964569;0.757854556;0;574;1900;7743;0;0;0;16;4360;0;0;0;63
20140101;1;4;2377;ReprEvadiu;0;1;0;0;0;0;0;0.873790492;0.126209508;0;0;2077;300;0;1;300;0;0;0;0;0;9
20140101;3;12;14814;ReprEvadiu;1;6;0;0;0;0;0.518226002;0.407654921;0.074119077;0;7677;6039;1098;0;8;1006;19;5238;0;0;1;75
20140101;0;9;20735;ReprEvadiu;0;2;0;0;0;0.142898481;0.032891247;0.489124668;0.335085604;2963;682;10142;6948;0;4;43;42;8803;0;0;0;125
20140101;14;20;19949;ReprEvadiu;10;20;832;0;0;0.035691012;0.448142764;0.385132087;0.131034137;712;8940;7683;2614;0;11;1652;25;6715;0;0;10;158
20140101;3;7;3547;ReprEvadiu;0;1;0;0;0;0.116154497;0;0.318579081;0.565266422;412;0;1130;2005;0;0;0;6;994;0;0;0;22
20140101;9;13;9759;Sucesso;0;1;0;0;0;0;0.031560611;0.537350138;0.431089251;0;308;5244;4207;0;9;739;15;3369;0;0;0;68
20140101;4;12;14403;Sucesso;0;3;0;0;0;0;0.497951816;0.476011942;0.026036242;0;7172;6856;375;0;12;1357;31;5925;0;0;0;133
20140101;33;29;102355;Sucesso;15;137;1657;58;6234;0;0.232201651;0.270822139;0.49697621;0;23767;27720;50868;0;7;1032;81;16659;0;0;77;618
20140101;27;37;91029;Sucesso;9;44;117;0;601;0;0.163991695;0.385558448;0.450449857;0;14928;35097;41004;0;11;1763;127;26761;0;0;9;592
20140101;20;28;57502;Sucesso;9;68;957;35;5350;0;0.179228549;0.235070085;0.585701367;0;10306;13517;33679;0;10;1201;85;13616;0;0;44;437
20140101;40;29;62841;ReprEvadiu;6;58;361;11;2606;0;0.260116803;0.323037507;0.41684569;0;16346;20300;26195;0;43;3938;91;19025;0;0;17;492
20140101;16;22;47070;Sucesso;2;45;99;19;3701;0;0;0.029764181;0.970235819;0;0;1401;45669;0;14;1689;60;9689;0;0;21;370
20140101;28;35;57074;Sucesso;5;87;368;39;5664;0.005799488;0.287994533;0.344359954;0.361846024;331;16437;19654;20652;0;20;2897;96;8056;0;0;45;674
20140101;11;23;35696;ReprEvadiu;3;53;0;9;2484;0.009580905;0.069447557;0.40912147;0.511850067;342;2479;14604;18271;0;18;988;80;9892;0;0;12;363
20140101;7;14;19708;Sucesso;5;27;0;20;1888;0.046935255;0.052516744;0.185406941;0.715141059;925;1035;3654;14094;0;14;848;34;4964;0;0;26;204
20140101;31;33;62972;Sucesso;3;75;339;1;845;0.062027568;0.004764022;0.268452646;0.664755764;3906;300;16905;41861;0;12;527;99;20591;0;0;4;585
20140101;7;22;65814;Sucesso;5;71;1541;24;7161;0.062494302;0.07478652;0.37719938;0.485519798;4113;4922;24825;31954;0;9;1400;63;12410;0;0;29;404
20140101;8;23;59242;Sucesso;5;97;307;0;57;0;0.271175855;0.34480605;0.384018095;0;16065;20427;22750;0;9;202;67;14569;0;0;5;503
20140101;8;23;59242;Sucesso;5;97;307;0;57;0;0.271175855;0.34480605;0.384018095;0;16065;20427;22750;0;9;202;67;14569;0;0;5;503
20140101;12;23;42007;ReprEvadiu;3;38;20;6;1180;0.04880139;0.097245697;0.217678006;0.636274907;2050;4085;9144;26728;0;21;914;63;12588;0;0;11;352
20140101;0;5;13725;ReprEvadiu;0;9;0;11;3538;0;0.053406193;0.297632058;0.648961749;0;733;4085;8907;0;2;49;25;3649;0;0;11;120
20140101;23;21;44848;Sucesso;7;58;69;13;2642;0.030837496;0.078152872;0.052733678;0.838275954;1383;3505;2365;37595;0;32;1332;89;15662;0;0;24;464
20140101;21;39;91579;Sucesso;5;50;809;0;713;0;0.04335055;0.221557344;0.735092106;0;3970;20290;67319;0;20;3847;116;25999;0;5;5;626
20140101;12;16;33836;Sucesso;0;11;91;0;1491;0;0;0.049562596;0.950437404;0;0;1677;32159;0;15;549;70;15629;0;0;0;240
20140101;7;18;36886;ReprEvadiu;4;48;329;8;2557;0.010681559;0.146234344;0.41381554;0.429268557;394;5394;15264;15834;0;12;1082;49;8738;0;0;12;345
20140101;0;1;0;ReprEvadiu;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
