PeriodoLetivo;Login_Quantidade;Numero_Dias_Acessados_Modulo_Somado;Turno_TempoUsoTotal_Somado;Evadido;Forum_Quantidade_Post_Somado;Forum_Quantidade_Visualizacoes_Somado;Forum_TempoUso_Somado;Chat_Quantidade_Mensagens_Somado;Chat_TempoUso_Somado;Turno_PercentualUsoMadrugada_Somado;Turno_PercentualUsoManha_Somado;Turno_PercentualUsoTarde_Somado;Turno_PercentualUsoNoite_Somado;Turno_TempoUsoMadrugada_Somado;Turno_TempoUsoManha_Somado;Turno_TempoUsoTarde_Somado;Turno_TempoUsoNoite_Somado;Assignment_Post_Quantidade_Somado;Assignment_View_Quantidade_Somado;Assignment_View_TempoUso_Somado;Resource_View_Quantidade_Somado;Resource_View_Tempo_Somado;Questionario_Quantidade_Somado;Questionario_TempoUso_Somado;Log_Post_Quantidade_Somado;Log_View_Quantidade_Somado
20120201;8;18;30578;Sucesso;9;30;2190;0;0;0.020276015;0.105337171;0.049185689;0.825201125;620;3221;1504;25233;0;0;0;29;5927;1;1560;25;220
20120201;7;9;8106;Sucesso;2;8;0;0;0;0;0.115223291;0.26893659;0.615840118;0;934;2180;4992;0;0;0;3;942;1;908;15;42
20120201;2;4;6037;Sucesso;3;7;300;0;0;0;0;0.399370548;0.600629452;0;0;2411;3626;0;0;0;0;0;1;1117;17;41
20120201;8;11;18795;Sucesso;5;29;72;0;17;0;0;0.434424049;0.565575951;0;0;8165;10630;0;0;0;21;4735;1;1510;10;169
20120201;22;17;32051;Sucesso;11;85;398;0;865;0.058438114;0.235312471;0.313063555;0.39318586;1873;7542;10034;12602;0;0;0;30;6392;1;1623;45;390
20120201;12;5;12835;Sucesso;4;17;770;0;4;0;0;0.447915855;0.552084145;0;0;5749;7086;0;0;0;21;5943;1;762;16;69
20120201;28;19;33534;Sucesso;9;56;2704;0;972;0.038259677;0.085495318;0.134848214;0.741396791;1283;2867;4522;24862;0;0;0;28;4515;1;2551;23;264
20120201;4;9;16888;ReprEvadiu;4;24;0;0;309;0.024988157;0;0.110492658;0.864519185;422;0;1866;14600;0;0;0;14;1572;1;1655;34;121
20120201;28;16;28861;Sucesso;3;36;121;0;776;0;0.075049375;0.454107619;0.470843006;0;2166;13106;13589;0;0;0;31;4622;1;2322;17;190
20120201;10;15;23723;Sucesso;10;30;428;0;524;0.025291911;0.039033849;0.025291911;0.910382329;600;926;600;21597;0;0;0;18;2289;1;1764;19;172
20120201;8;7;14371;Sucesso;3;14;85;0;0;0;0;0.005288428;0.994711572;0;0;76;14295;0;0;0;18;5380;1;1187;27;87
20120201;12;13;29026;Sucesso;1;65;1062;1;1380;0;0.081892097;0.122717564;0.79539034;0;2377;3562;23087;0;0;0;28;6534;1;2406;20;260
20120201;5;7;14151;Sucesso;4;19;64;3;241;0;0;0;1;0;0;0;14151;0;0;0;22;6779;0;935;14;76
20120201;18;16;26581;Sucesso;2;32;1424;1;363;0;0.0395019;0.196268011;0.764230089;0;1050;5217;20314;0;0;0;34;7501;1;1835;11;170
20120201;14;14;33590;Sucesso;3;67;1925;0;379;0.021077702;0.239208098;0.545579041;0.194135159;708;8035;18326;6521;0;0;0;37;9817;1;1047;24;325
20120201;10;10;29528;ReprEvadiu;11;19;0;0;82;0;0;0;1;0;0;0;29528;0;0;0;41;6103;1;4468;36;217
20120201;18;15;23797;Sucesso;4;32;444;1;743;0;0.233432786;0.248686809;0.517880405;0;5555;5918;12324;0;0;0;16;2886;1;1770;20;172
20120201;3;6;13070;Sucesso;3;15;31;0;308;0;0.023259373;0.864422341;0.112318286;0;304;11298;1468;0;0;0;9;4079;0;300;5;55
20120201;9;11;15479;Sucesso;3;31;1173;0;713;0.065637315;0.019381097;0.088442406;0.826539182;1016;300;1369;12794;0;0;0;29;5471;1;1019;16;161
20120201;17;17;23812;Sucesso;3;50;339;0;994;0;0;0.621745338;0.378254662;0;0;14805;9007;0;0;0;42;6546;1;1312;14;211
20120201;12;13;23096;Sucesso;3;31;349;0;0;0.185140284;0;0.105905785;0.708953931;4276;0;2446;16374;0;0;0;38;8313;1;1479;15;155
20120201;0;5;10597;ReprEvadiu;4;54;0;0;0;0.109464943;0;0.064640936;0.825894121;1160;0;685;8752;0;0;0;9;2649;0;0;4;123
20120201;9;17;31780;Sucesso;10;30;1344;5;1334;0.011044682;0.153933291;0.575739459;0.259282568;351;4892;18297;8240;0;0;0;24;6218;1;1728;30;275
20120201;11;19;27954;Sucesso;6;53;1123;0;0;0;0.049223725;0.102632897;0.848143378;0;1376;2869;23709;0;0;0;30;6103;1;2221;26;208
20120201;40;22;32168;Sucesso;6;102;1470;0;682;0.102648595;0.084960209;0.346244715;0.466146481;3302;2733;11138;14995;0;0;0;18;4620;1;1775;39;349
20120201;8;13;19797;Sucesso;7;26;396;2;209;0;0.11956357;0.219477699;0.660958731;0;2367;4345;13085;0;0;0;37;7910;1;1181;29;173
20120201;4;14;22179;Sucesso;6;32;337;3;1555;0;0.028946301;0.271473015;0.699580684;0;642;6021;15516;0;0;0;22;5353;1;3338;24;148
20120201;5;8;14518;Sucesso;2;18;56;0;0;0.020664003;0.531547045;0.206571153;0.241217799;300;7717;2999;3502;0;0;0;21;6239;1;692;8;83
20120201;6;14;20126;Sucesso;3;27;342;0;78;0.029812183;0.110503826;0.541886117;0.317797873;600;2224;10906;6396;0;0;0;20;5141;1;1602;8;133
20120201;2;8;8014;Sucesso;2;15;0;0;0;0;0.069004243;0.022460694;0.908535064;0;553;180;7281;0;0;0;7;1979;0;0;2;64
20120201;9;13;21323;Sucesso;3;20;57;0;0;0;0.089856024;0.287717488;0.622426488;0;1916;6135;13272;0;0;0;41;9248;1;1117;23;126
20120201;14;12;22545;Sucesso;3;39;1469;0;145;0;0.062275449;0.465202927;0.472521623;0;1404;10488;10653;0;0;0;24;3747;1;1931;13;191
20120201;17;16;28329;Sucesso;6;54;1096;0;473;0.010589855;0.061738854;0.325073246;0.602598044;300;1749;9209;17071;0;0;0;32;5881;1;3489;35;255
20120201;35;16;30780;Sucesso;10;60;415;0;0;0.031741391;0.311955815;0.129434698;0.526868096;977;9602;3984;16217;0;0;0;23;7213;1;3072;26;271
20120201;9;11;24099;Sucesso;4;37;1237;0;0;0;0;0.01585128;0.98414872;0;0;382;23717;0;0;0;30;8225;1;2069;25;153
20120201;5;15;21867;Sucesso;3;27;300;0;0;0;0.11816893;0.424520968;0.457310102;0;2584;9283;10000;0;0;0;21;6286;0;339;3;185
20120201;15;10;27492;Sucesso;8;80;990;6;2358;0;0.024807217;0;0.975192783;0;682;0;26810;0;0;0;23;4483;1;1819;59;281
20120201;8;11;27676;Sucesso;9;47;692;12;2051;0;0.169569302;0.176000867;0.654429831;0;4693;4871;18112;0;0;0;18;4904;1;1829;36;183
20120201;4;13;18077;ReprEvadiu;8;41;34;0;205;0;0;0.039387066;0.960612934;0;0;712;17365;0;0;0;10;2527;1;1960;34;128
20120201;21;11;14410;Sucesso;1;40;629;0;0;0;0.091603053;0.210964608;0.697432339;0;1320;3040;10050;0;0;0;1;23;1;3843;57;121
20120201;18;15;25634;Sucesso;3;48;1087;0;304;0;0.30350316;0.140906608;0.555590232;0;7780;3612;14242;0;0;0;30;5315;0;0;3;201
20120201;9;6;9577;ReprEvadiu;3;27;1226;0;0;0.139918555;0;0;0.860081445;1340;0;0;8237;0;0;0;9;2921;0;348;4;89
20120201;8;9;14679;Sucesso;3;25;496;0;0;0.235847129;0.262688194;0.429116425;0.072348253;3462;3856;6299;1062;0;0;0;23;6689;1;617;16;97
20120201;6;10;17816;Sucesso;5;19;305;0;0;0;0.017736866;0.036540189;0.945722946;0;316;651;16849;0;0;0;28;6757;1;1220;26;112
20120201;20;10;43899;ReprEvadiu;9;66;2356;0;0;0;0.269505;0.730495;0;0;11831;32068;0;0;0;0;16;5901;1;2842;33;293
20120201;9;14;25707;ReprEvadiu;4;55;1703;0;61;0;0.089430894;0.413467149;0.497101957;0;2299;10629;12779;0;0;0;10;1840;1;3250;17;185
20120201;13;9;13938;Sucesso;3;16;430;0;838;0.021523892;0.26115655;0.400990099;0.316329459;300;3640;5589;4409;0;0;0;14;3036;1;3407;20;78
20120201;11;14;20917;Sucesso;3;46;1685;0;10;0.110866759;0.106516231;0.761724913;0.020892097;2319;2228;15933;437;0;0;0;26;6834;1;1231;18;172
20120201;20;17;33658;Sucesso;4;41;1945;0;514;0.033988948;0.240002377;0.106245172;0.619763503;1144;8078;3576;20860;0;0;0;37;6630;1;1908;15;265
20120201;9;7;22553;Sucesso;3;33;282;15;2357;0;0.168358977;0.49771649;0.333924533;0;3797;11225;7531;0;0;0;24;7295;1;1177;22;168
20120201;0;4;4145;ReprEvadiu;1;5;0;3;1113;0;0;0;1;0;0;0;4145;0;0;0;4;538;0;0;4;44
20120201;8;7;11267;Sucesso;3;29;121;0;0;0;0.147954203;0.108635839;0.743409958;0;1667;1224;8376;0;0;0;18;2293;1;781;17;144
20120201;4;12;14048;ReprEvadiu;3;28;306;0;27;0;0;0.717824601;0.282175399;0;0;10084;3964;0;0;0;17;2308;1;1504;8;119
20120201;17;11;22986;Sucesso;5;39;1126;1;135;0.519142086;0;0.026102845;0.454755068;11933;0;600;10453;0;0;0;26;4789;1;1309;24;224
20120201;3;4;9350;ReprEvadiu;4;12;0;0;0;0;0.459358289;0.210695187;0.329946524;0;4295;1970;3085;0;0;0;21;5294;1;688;10;70
20120201;5;8;16706;Sucesso;1;30;28;0;110;0;0;0;1;0;0;0;16706;0;0;0;14;3258;1;1483;13;204
20120201;11;10;16190;Sucesso;3;24;459;0;0;0;0;0.053675108;0.946324892;0;0;869;15321;0;0;0;14;3871;1;941;12;98
20120201;6;8;16759;Sucesso;5;30;0;0;0;0;0;0.109970762;0.890029238;0;0;1843;14916;0;0;0;12;3892;1;2336;19;113
20120201;19;7;29537;Sucesso;6;116;672;0;234;0;0.069099773;0.367471307;0.56342892;0;2041;10854;16642;0;0;0;30;6321;1;2648;24;350
20120201;4;3;7344;ReprEvadiu;4;23;1221;0;0;0;0;0;1;0;0;0;7344;0;0;0;7;1861;0;0;4;85
20120201;10;10;16439;Sucesso;2;17;363;0;23;0;0;0.315286818;0.684713182;0;0;5183;11256;0;0;0;15;3712;1;1209;24;112
20120201;8;9;18859;Sucesso;11;51;392;0;0;0;0;0.359297948;0.640702052;0;0;6776;12083;0;0;0;19;6868;1;1185;30;161
20120201;0;2;14750;ReprEvadiu;4;23;0;10;1426;0;0;0;1;0;0;0;14750;0;0;0;7;1686;0;0;15;123
20120201;5;8;13920;ReprEvadiu;4;35;1261;0;0;0.197413793;0;0;0.802586207;2748;0;0;11172;0;0;0;21;3482;0;0;6;141
20120201;33;13;26423;ReprEvadiu;4;69;352;0;320;0.147750066;0;0.133141581;0.719108353;3904;0;3518;19001;0;0;0;18;5166;0;2161;18;323
20120201;16;8;15132;Sucesso;7;41;533;1;566;0;0.079632567;0.15173143;0.768636003;0;1205;2296;11631;0;0;0;17;3579;1;827;26;171
20120201;12;8;17629;ReprEvadiu;3;31;0;2;430;0;0.018435532;0;0.981564468;0;325;0;17304;0;0;0;37;2362;1;2660;54;231
20120201;38;11;51474;Sucesso;3;36;3817;3;1488;0;0.00693554;0.209562109;0.783502351;0;357;10787;40330;0;0;0;68;15344;1;2963;36;814
20120201;6;9;13020;Sucesso;4;26;104;0;0;0;0;0.120199693;0.879800307;0;0;1565;11455;0;0;0;9;4358;1;1304;9;130
20120201;8;11;18551;Sucesso;4;44;44;0;382;0.054174977;0;0.016171635;0.929653388;1005;0;300;17246;0;0;0;17;2963;1;3397;26;166
20120201;7;5;10297;Sucesso;1;23;787;0;603;0;0;0.069826163;0.930173837;0;0;719;9578;0;0;0;13;1580;1;2760;32;177
20120201;25;16;39873;Sucesso;4;52;1114;0;0;0.007523888;0.205703107;0.501442079;0.285330926;300;8202;19994;11377;0;0;0;35;7800;1;4002;25;278
20120201;8;10;20561;Sucesso;3;35;0;0;0;0.082583532;0.136423326;0.339477652;0.44151549;1698;2805;6980;9078;0;0;0;28;3481;1;1294;23;152
20120201;0;3;3391;ReprEvadiu;1;11;0;0;0;0;0.429961663;0.445591271;0.124447066;0;1458;1511;422;0;0;0;4;354;0;0;1;36
20120201;4;2;4555;ReprEvadiu;1;6;620;0;63;0;0;0.366190999;0.633809001;0;0;1668;2887;0;0;0;1;30;0;0;1;28
20120201;11;8;11727;Sucesso;3;25;984;0;47;0;0.02711691;0.101304682;0.871578409;0;318;1188;10221;0;0;0;15;2761;1;1012;49;108
20120201;19;14;20409;Sucesso;1;19;427;0;621;0;0.16659317;0.0414523;0.79195453;0;3400;846;16163;0;0;0;41;5338;1;2746;10;136
20120201;10;4;10902;Sucesso;2;13;1131;0;15;0;0.067143643;0.102183086;0.830673271;0;732;1114;9056;0;0;0;7;4239;1;1973;42;68
20130101;4;7;7154;ReprEvadiu;1;2;0;0;0;0;0.069471624;0.447302209;0.483226167;0;497;3200;3457;0;0;0;12;666;1;1637;15;42
20130101;2;4;6567;ReprEvadiu;1;18;0;0;77;0;0.059387848;0.123496269;0.817115882;0;390;811;5366;0;0;0;15;1901;0;0;1;91
20130101;8;8;11497;ReprEvadiu;6;31;1861;0;0;0.026093764;0;0.171262068;0.802644168;300;0;1969;9228;0;0;0;16;2066;1;855;15;104
20130101;0;4;4122;ReprEvadiu;1;7;0;0;0;0;0.581271228;0;0.418728772;0;2396;0;1726;0;0;0;3;900;0;0;1;26
20130101;12;10;13346;Sucesso;7;43;2118;0;41;0;0.255582197;0.395923872;0.348493931;0;3411;5284;4651;0;0;0;25;3364;1;371;14;155
20130101;8;8;8467;ReprEvadiu;2;10;0;0;0;0;0;0.167001299;0.832998701;0;0;1414;7053;0;0;0;15;2219;0;107;2;58
20130101;110;22;112332;Sucesso;29;474;15444;6;1190;0.005768614;0.022121924;0.303074814;0.669034647;648;2485;34045;75154;0;5;0;59;5164;1;2070;63;1246
20130101;6;8;14878;Sucesso;4;22;498;0;0;0;0.271273021;0.51754268;0.211184299;0;4036;7700;3142;0;0;0;13;2476;1;2075;14;85
20130101;15;14;21018;Sucesso;5;49;2727;1;304;0;0.031877438;0.093491293;0.874631268;0;670;1965;18383;0;2;0;22;7041;1;668;10;176
20130101;11;9;10455;Sucesso;5;20;2981;0;0;0;0.382113821;0.222859876;0.395026303;0;3995;2330;4130;0;0;0;16;2887;1;160;10;73
20130101;5;7;8473;Sucesso;2;6;0;0;0;0;0.035406586;0;0.964593414;0;300;0;8173;0;0;0;5;1387;1;1257;10;35
20130101;13;14;19830;Sucesso;3;22;407;0;0;0;0.329652042;0.282198689;0.388149269;0;6537;5596;7697;0;0;0;25;7280;1;486;8;118
20130101;15;8;18181;Sucesso;10;26;1453;1;1501;0;0.209614433;0.218194819;0.572190749;0;3811;3967;10403;0;0;0;14;5010;1;1421;24;111
20130101;9;13;24432;Sucesso;10;38;5919;0;0;0.034913229;0.1021611;0.483750819;0.379174853;853;2496;11819;9264;0;0;0;32;7614;1;2567;30;187
20130101;17;7;15458;ReprEvadiu;1;61;2872;0;0;0;0;0.120843576;0.879156424;0;0;1868;13590;0;0;0;20;3736;1;959;6;185
20130101;15;10;14587;Sucesso;5;30;2805;0;323;0.157468979;0.145266333;0.107630082;0.589634606;2297;2119;1570;8601;0;1;0;11;1999;1;1353;18;136
20130101;13;13;14012;ReprEvadiu;0;12;1071;0;28;0;0.190693691;0.388666857;0.420639452;0;2672;5446;5894;0;2;0;26;5540;1;2487;7;132
20130101;29;15;29991;Sucesso;6;64;7717;0;0;0;0.239805275;0.236237538;0.523957187;0;7192;7085;15714;0;0;0;23;4406;1;772;18;304
20130101;8;7;11558;Sucesso;1;13;208;0;0;0;0.100882506;0.426111784;0.47300571;0;1166;4925;5467;0;0;0;18;5051;1;419;5;96
20130101;6;9;6934;ReprEvadiu;2;10;307;0;0;0;0.109749063;0.331698875;0.558552062;0;761;2300;3873;0;0;0;10;1427;1;794;7;54
20130101;41;17;28343;Sucesso;14;61;6283;0;0;0.033447412;0.027343612;0.033306284;0.905902692;948;775;944;25676;0;1;0;20;4121;1;617;26;269
20130101;13;11;24569;Sucesso;9;40;5194;0;19;0.391550328;0;0.013105947;0.595343726;9620;0;322;14627;0;0;0;25;6366;1;1643;19;202
20130101;11;13;28085;Sucesso;8;36;4272;0;0;0.08385259;0.026099341;0.376962792;0.513085277;2355;733;10587;14410;0;1;0;26;2782;1;3625;30;225
20130101;3;6;4865;Sucesso;1;3;0;0;0;0;0.061664954;0.209249743;0.729085303;0;300;1018;3547;0;0;0;4;559;1;675;10;19
20130101;5;7;23651;Sucesso;6;41;1355;0;333;0;0;0.179569574;0.820430426;0;0;4247;19404;0;0;0;21;4433;1;1940;22;150
20130101;7;10;11222;ReprEvadiu;2;16;0;3;496;0.026733203;0;0.582249153;0.391017644;300;0;6534;4388;0;0;0;8;1868;1;912;9;61
20130101;4;4;3869;ReprEvadiu;2;10;671;0;0;0;0;0;1;0;0;0;3869;0;0;0;1;37;0;300;2;38
20130101;61;15;29684;Sucesso;4;112;2371;0;3;0;0.395061312;0.198591834;0.406346854;0;11727;5895;12062;0;1;0;32;2819;1;1382;20;429
20130101;22;12;30784;Sucesso;49;75;1956;1;167;0;0.010492464;0;0.989507536;0;323;0;30461;0;0;0;34;5937;1;1099;55;426
20130101;7;10;30774;Sucesso;21;139;1684;6;1203;0.080684994;0.037271723;0.122863456;0.759179827;2483;1147;3781;23363;0;0;0;14;3472;1;979;41;506
20130101;119;24;105294;Sucesso;27;230;12053;17;1530;0;0.221722035;0.222747735;0.55553023;0;23346;23454;58494;0;19;0;107;14454;1;3793;92;1054
20130101;7;10;24017;Sucesso;5;30;755;0;549;0.045800891;0.012491152;0.124911521;0.816796436;1100;300;3000;19617;0;0;0;35;8210;1;1018;9;141
20130101;16;19;43755;Sucesso;11;89;2557;3;856;0;0.085384527;0.09256085;0.822054622;0;3736;4050;35969;0;2;0;57;9390;1;519;21;379
20130101;12;11;19048;Sucesso;5;34;3208;0;9;0.03149937;0;0.244277614;0.724223016;600;0;4653;13795;0;0;0;6;1409;1;1418;24;148
20130101;15;12;30822;Sucesso;10;74;705;0;0;0.047466096;0.054863409;0.533450133;0.364220362;1463;1691;16442;11226;0;0;0;33;7557;1;1441;18;305
20130101;30;22;47042;Sucesso;15;123;4780;0;306;0;0.31057353;0.382955657;0.306470813;0;14610;18015;14417;0;0;0;25;6251;1;1168;31;454
20130101;18;19;37960;Sucesso;13;78;2626;1;1091;0.228398314;0.016332982;0.142123288;0.613145416;8670;620;5395;23275;0;0;0;15;3847;1;767;27;262
20130101;50;17;35969;Sucesso;19;126;4454;0;58;0;0.091356446;0.403847758;0.504795796;0;3286;14526;18157;0;0;0;42;5682;1;3263;42;505
20130101;276;23;114070;Sucesso;41;347;16985;21;3810;0.045480845;0.080529499;0.242026826;0.63196283;5188;9186;27608;72088;0;5;0;49;7273;1;1972;93;1289
20130101;5;9;13295;Sucesso;3;15;913;0;300;0.147423844;0;0.283113953;0.569462204;1960;0;3764;7571;0;0;0;16;4085;1;1805;8;74
20130101;8;9;12700;Sucesso;4;35;659;0;0;0.036929134;0.070472441;0.435433071;0.457165354;469;895;5530;5806;0;1;0;26;3448;0;30;7;155
20130101;18;18;30094;Sucesso;15;57;6373;0;300;0;0.244434106;0.025652954;0.729912939;0;7356;772;21966;0;0;0;35;7186;1;972;26;271
20130101;46;16;38847;Sucesso;12;77;7758;0;914;0.043298067;0.015445208;0.411949443;0.529307282;1682;600;16003;20562;0;0;0;33;10272;1;1245;20;343
20130101;4;13;19912;Sucesso;7;36;5565;0;35;0.038268381;0.045148654;0.0589092;0.857673765;762;899;1173;17078;0;0;0;18;4189;1;1575;15;145
20130101;8;13;36361;Sucesso;20;107;3823;10;3040;0.155276258;0;0.066059789;0.778663953;5646;0;2402;28313;0;0;0;24;4268;1;2053;49;311
20130101;23;11;23827;Sucesso;7;40;5960;0;0;0.061862593;0.534058001;0.168422378;0.235657028;1474;12725;4013;5615;0;1;0;42;7896;1;1171;15;222
20130101;53;13;58741;Sucesso;8;64;5021;6;2475;0;0.223795986;0.324390119;0.451813895;0;13146;19055;26540;0;1;0;90;14686;1;2119;24;479
20130101;32;19;59822;Sucesso;23;133;4196;15;3487;0.219735214;0.014643442;0.126358196;0.639263147;13145;876;7559;38242;0;0;0;32;9023;1;1617;50;478
20130101;3;11;25938;ReprEvadiu;11;39;2724;0;0;0;0.034698126;0.537242656;0.428059218;0;900;13935;11103;0;0;0;16;5680;0;0;11;184
20130101;17;16;36579;Sucesso;10;61;8039;0;385;0;0.052844528;0.532764701;0.414390771;0;1933;19488;15158;0;0;0;31;8209;1;1063;16;333
20130101;15;14;32968;Sucesso;6;43;2816;7;1533;0.037976219;0.056418345;0.077347731;0.828257704;1252;1860;2550;27306;0;0;0;70;11483;1;1806;28;298
20130101;23;19;49911;Sucesso;7;140;6970;0;292;0.038608724;0.017811705;0.165013724;0.778565847;1927;889;8236;38859;0;0;0;59;13353;1;3710;23;586
20130101;31;16;31892;Sucesso;5;66;2738;0;1384;0.151417283;0.093158159;0.056628622;0.698795936;4829;2971;1806;22286;0;0;0;40;8381;1;1190;14;281
20130101;22;16;43527;Sucesso;5;76;8629;0;240;0.069060583;0;0.170147265;0.760792152;3006;0;7406;33115;0;3;0;39;11601;1;1518;19;335
20130101;13;13;14715;Sucesso;5;18;1598;0;0;0;0.096568128;0.370914033;0.532517839;0;1421;5458;7836;0;0;0;28;4052;1;928;13;128
20130101;10;14;32118;Sucesso;4;42;3419;0;0;0.014508998;0.19524877;0.448128775;0.342113457;466;6271;14393;10988;0;0;0;50;9086;1;3151;19;278
20130101;14;18;44797;Sucesso;7;56;8087;0;981;0.028551019;0.035917584;0.207692479;0.727838918;1279;1609;9304;32605;0;0;0;15;5456;1;2474;16;381
20130101;21;11;25171;ReprEvadiu;10;38;3807;0;300;0;0.225259227;0.498232092;0.276508681;0;5670;12541;6960;0;0;0;5;265;1;651;25;274
20130101;10;10;18659;Sucesso;6;31;2504;0;0;0;0.019561606;0.351519374;0.62891902;0;365;6559;11735;0;3;0;16;3036;1;2152;18;121
20130101;15;16;30321;ReprEvadiu;4;44;165;0;1320;0;0.159064675;0.413047063;0.427888262;0;4823;12524;12974;0;0;0;48;5911;1;318;8;215
20130101;10;18;31585;Sucesso;15;57;5625;0;0;0;0.373943328;0.489979421;0.136077252;0;11811;15476;4298;0;0;0;35;5899;1;1372;27;321
20130101;44;19;65056;Sucesso;12;152;7170;6;1811;0;0.083082268;0.328547713;0.58837002;0;5405;21374;38277;0;2;0;40;10008;1;5217;39;658
20130101;30;16;40553;Sucesso;6;57;5036;3;2531;0;0.093309989;0.139299189;0.767390822;0;3784;5649;31120;0;0;0;33;8253;1;3676;22;250
20130101;73;19;80324;Sucesso;8;117;9872;1;1455;0;0.122279767;0.430406852;0.447313381;0;9822;34572;35930;0;1;0;46;11045;1;3201;21;742
20130101;23;21;48894;Sucesso;5;98;6877;0;955;0.183969403;0.236572995;0.368020616;0.211436986;8995;11567;17994;10338;0;1;0;90;17358;1;2120;22;465
20130101;25;16;41922;Sucesso;74;164;3077;12;2115;0.007156147;0.039621201;0.263894852;0.689327799;300;1661;11063;28898;0;0;0;41;9412;1;2427;109;516
20130101;8;14;26098;Sucesso;4;51;606;0;613;0;0.161774849;0.331174803;0.507050349;0;4222;8643;13233;0;0;0;35;6182;1;3038;20;283
20130101;13;12;11368;Sucesso;3;28;1761;0;0;0;0.372361013;0.395056298;0.232582688;0;4233;4491;2644;0;0;0;4;1205;0;0;4;94
20130101;10;8;28549;Sucesso;7;39;5617;0;494;0;0;0.185295457;0.814704543;0;0;5290;23259;0;0;0;20;6236;1;3393;25;184
20130101;17;15;24252;ReprEvadiu;4;22;1033;0;0;0.079663533;0;0.070221013;0.850115454;1932;0;1703;20617;0;0;0;15;4624;1;4922;23;133
20130101;43;17;34744;Sucesso;13;90;1592;1;1519;0;0.031660143;0.008634584;0.959705273;0;1100;300;33344;0;3;0;44;6978;1;852;24;365
20130101;8;19;31139;Sucesso;2;56;2306;0;2180;0.019268442;0.114743569;0.28119079;0.5847972;600;3573;8756;18210;0;1;0;51;6623;1;1916;13;319
20130101;57;9;31953;Sucesso;24;106;8072;2;825;0.168685256;0.011704691;0.41955372;0.400056333;5390;374;13406;12783;0;0;0;7;762;1;2664;46;333
20130101;5;8;17038;Sucesso;6;119;676;0;7;0.286007747;0;0.174727081;0.539265172;4873;0;2977;9188;0;0;0;26;3529;1;1326;25;302
20130101;6;8;12967;Sucesso;5;18;1115;0;300;0;0.27061001;0;0.72938999;0;3509;0;9458;0;0;0;14;3476;1;1178;11;100
20130101;13;13;40972;Sucesso;6;68;8297;0;0;0.01620619;0.230645319;0.299936542;0.45321195;664;9450;12289;18569;0;0;0;73;14813;1;2192;16;351
20130101;5;4;10046;ReprEvadiu;3;17;1974;0;0;0;0;0;1;0;0;0;10046;0;0;0;5;1009;1;1988;15;63
20130101;13;7;29416;Sucesso;3;38;3524;14;2186;0;0;0.212673375;0.787326625;0;0;6256;23160;0;0;0;40;6733;1;3699;35;241
20130101;31;12;47510;Sucesso;4;63;4383;2;1011;0;0.035276784;0.22607872;0.738644496;0;1676;10741;35093;0;0;0;24;5456;1;5954;34;343
20130101;26;16;42408;Sucesso;11;85;9836;1;532;0;0;0.476136578;0.523863422;0;0;20192;22216;0;1;0;46;4829;1;3654;24;342
20130101;7;8;8413;Sucesso;5;18;758;0;0;0;0.271603471;0;0.728396529;0;2285;0;6128;0;0;0;15;3188;1;469;9;83
20130101;15;9;25640;Sucesso;4;57;5243;0;54;0.037285491;0.071723869;0.143447738;0.747542902;956;1839;3678;19167;0;2;0;54;2296;1;2967;29;228
20130101;8;10;28356;Sucesso;9;55;6645;0;0;0;0.013788969;0.043482861;0.94272817;0;391;1233;26732;0;0;0;21;5590;1;1193;24;323
20130101;23;15;39220;Sucesso;8;80;7032;7;3093;0;0.053646099;0.35145334;0.594900561;0;2104;13784;23332;0;2;0;55;9228;1;2212;32;354
20130101;0;3;2240;ReprEvadiu;2;6;0;0;0;0.139285714;0;0.579017857;0.281696429;312;0;1297;631;0;0;0;0;0;0;0;2;13
20130101;11;10;30178;Sucesso;8;59;7183;1;1030;0;0;0.260189542;0.739810458;0;0;7852;22326;0;1;0;41;4970;1;1433;21;268
20130101;12;5;13524;Sucesso;5;26;4425;0;37;0;0;0.364685004;0.635314996;0;0;4932;8592;0;0;0;4;1903;1;1292;14;97
20130101;4;3;2440;ReprEvadiu;0;0;0;0;0;0;0.270491803;0.600819672;0.128688525;0;660;1466;314;0;0;0;1;300;0;0;0;10
20130101;10;12;22594;Sucesso;4;31;1263;1;132;0.041869523;0.063689475;0.323183146;0.571257856;946;1439;7302;12907;0;0;0;16;5597;1;1656;18;172
20130101;2;4;1692;Sucesso;1;1;776;0;0;0;0;0.177304965;0.822695035;0;0;300;1392;0;0;0;0;0;0;300;1;7
20130101;1;3;2485;ReprEvadiu;2;6;300;0;0;0;0;0;1;0;0;0;2485;0;0;0;0;0;0;0;3;21
20130101;9;12;12006;ReprEvadiu;4;22;1806;0;0;0.238047643;0.054056305;0.082208896;0.625687156;2858;649;987;7512;0;0;0;0;0;1;1418;23;94
20130101;8;8;14990;Sucesso;7;41;1279;0;78;0;0;0;1;0;0;0;14990;0;0;0;25;4230;1;1558;16;152
20130101;3;6;7832;Sucesso;1;4;1;0;0;0;0;0.341547497;0.658452503;0;0;2675;5157;0;0;0;20;4663;1;1391;10;37
20130101;2;5;10359;Sucesso;3;7;0;0;0;0;0.379283715;0.059175596;0.561540689;0;3929;613;5817;0;0;0;14;4897;1;1529;16;40
